"Data Source","World Development Indicators",

"Last Updated Date","2021-07-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Belgium","BEL","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.0910875117283","39.8567805135119","40.4640793069521","41.107007488461","41.20912723253","41.4027791650109","41.5220543423723","41.8892969159319","42.2176616854043","42.8617254897112","42.9850613634133","42.3377946352479","42.777736656977","42.9842445948423","43.6432942704688","43.9442604454797","44.1968179195603","44.4693370556492","44.7377244061679","44.9319769733194","45.139582255773","45.2478227440596","45.2696287058381","45.6446976375443","45.9808448931588","46.0409311193835","45.9318161067521","45.838946131824","46.2109745229237","46.2256096445244","",
"Benin","BEN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.749482539348","41.6531773616996","41.5721886111237","42.049083293","42.542382778286","43.054962429335","43.5907475577946","44.1525023967624","44.7176012591111","45.2902486806878","45.8695634593003","46.448183253216","47.0290618632088","47.397127582913","47.7530832660122","48.1021484809562","48.469943206121","48.8316210069345","49.1830906846718","49.5181137547498","49.82671546243","49.0839243342127","49.0746649977325","49.0840948824201","49.0953953935303","49.0978271419923","49.1084144072374","49.1294158516145","49.1738992821561","49.2267398793028","",
"Burkina Faso","BFA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.5013556993975","48.458768084417","48.2149963210971","47.9618793005958","47.6950612940634","47.4226109272328","47.1348842173872","46.8347757501372","46.514705158919","46.1855987992966","45.8339868390714","45.4494167437737","45.0418142400584","44.6305505043387","44.1888924854498","43.7424599806194","43.2751304388833","43.3461708441189","43.4291067806682","43.553424017467","43.7155923992587","43.8947325197155","44.1236984564613","44.3948873618709","44.7165418371569","44.7018292232709","44.6908522999887","44.6934857997083","44.7037950396589","44.730882175039","",
"Bangladesh","BGD","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.4479961775167","20.5724696432964","20.7280200037258","20.9101877845373","21.1099436931786","21.3387243747448","21.5431663755024","21.7807981622661","22.0223370834305","22.2725167759221","22.5114965453409","22.707574573779","22.9130299918447","23.1166801980728","23.325403355186","23.5454439506139","23.7404044423922","24.2552418809083","24.7879547112572","25.3144889133951","25.8302897833252","26.3206830737094","26.807544536652","27.2885859004405","27.7669506423153","28.2609109307921","28.7483919951209","30.1741541262327","30.3646221202286","30.5146514585723","",
"Bulgaria","BGR","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.1240227722208","48.229737970778","48.3460716240338","48.2073773602322","48.0100742185023","47.7677269518286","47.5066172265693","47.1784886937988","46.8068288144508","46.3888182929922","45.9089410731685","46.9008011228147","46.9369251854118","46.2932560932685","46.422504750792","45.9763631907082","46.3846738010453","46.2901672268219","45.8379719118809","45.7900354113575","46.1984002323018","46.5096677535807","46.6459253035653","46.6540999617238","46.5220092809109","46.5281312567019","46.3201723322444","46.401345301497","46.1688195768872","46.1145121614692","",
"Bahrain","BHR","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.6648623747553","17.5866507060761","17.9158691491213","18.284375170309","18.687487900884","19.1134014217862","19.632982349822","20.1512560443449","20.6244934826615","21.0006592319947","21.2691148017561","21.4164940544687","21.4356165323468","21.3605769103819","21.2368908827814","21.0943548547191","20.9074727776106","20.7582492211614","20.6993851845098","20.7983359894653","21.0660818983685","21.0286159204774","21.2804592790098","21.5729910060125","21.7500356052094","21.7323618113708","21.3869072725828","20.9220694231833","20.4930516306341","20.1482996676042","",
"Bahamas, The","BHS","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.9314869623106","45.9916361977939","46.0740507892314","46.1997745536526","46.3551282867511","46.5723183391003","46.7845538700471","46.9939282773579","47.3433537859179","47.7568339663767","47.9957164220718","48.1402795929365","48.2402986159924","48.1461254437308","48.1357549799522","48.1995265664661","48.2753247331456","48.3059282990748","48.1982701689355","48.0283145926645","48.0766671784636","48.0796464621102","48.1758436507741","48.0735999691081","48.1054490533163","48.1219052932562","48.1520519068087","48.1496112477779","48.176535107117","48.2161766436145","",
"Bosnia and Herzegovina","BIH","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.7229691477373","39.1030892796451","39.3341208995305","39.4091048412325","39.4101335591313","39.2861195533736","39.160735250311","39.1848191548588","39.0619364732276","38.7880840365437","38.6116653980676","38.4720827681987","38.3217523007908","38.1879629783223","38.0175001191024","36.9468111144782","36.8091120681916","36.3604008750792","37.0461893650781","37.6781359931405","38.3499081500692","38.7200278085185","38.5896308532491","38.8143199462407","39.7374813490662","39.6718867064193","39.0856414124019","39.6370257783931","39.2009172038619","40.5777100552923","",
"Belarus","BLR","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.3252630237562","48.3369158664193","48.3051026855733","48.2742814914993","48.259574137493","48.2851608255433","48.3550058728611","48.4497099551977","48.5734144975675","48.6538166583675","48.7851602517805","48.9437896982622","49.070385030808","49.1722273375911","49.2633620831103","49.3347789230759","49.4362611402143","49.5156162864461","49.5778367783817","49.6267500287222","49.641487315368","49.6745994553413","49.6829637107638","49.6759457709244","49.6790207877194","49.6608777716655","49.689822585099","49.4790332206321","49.0394798602708","48.9501644270228","",
"Belize","BLZ","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.2353339568485","29.730878856117","30.2569407986165","30.4581066541393","30.3026261189164","30.3348870562926","30.4805937795827","31.0864837411608","31.6765816691763","32.2482710116047","32.8183300936166","33.4173349421777","34.0063207634009","34.594520359816","35.1845752839439","35.7764221773029","35.9326551231579","36.1180270506695","36.3362216116918","36.5577198195224","36.7853692306522","37.009580627149","37.2167687127981","37.4213188202633","37.7343048735414","38.1096880717569","38.7841437619248","38.4960351637908","38.707449319074","38.7941293137644","",
"Bermuda","BMU","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.9204538728557","41.0391543783367","41.08498013101","41.2043339966782","41.3310306215062","41.4618096959749","41.5802505855672","41.7226751912959","41.8535264352639","41.9812053743565","42.1254262148082","42.336603408993","42.5329566567252","42.7232478262215","42.9157586959981","43.0927444585235","43.2761858679963","42.8490213209554","43.1799617341603","43.2725372748427","43.0865118182576","42.9322818151878","42.0520218726652","42.4671214967303","42.7606205670195","40.706503059364","42.1584667822778","42.9115757884157","44.1863203233188","44.3434350450444","",
"Brazil","BRA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.1469890635916","34.2940381951094","35.1443692539237","35.9860779994264","36.8245249143957","37.6519009444015","37.6754895640368","38.0124125326741","38.6186854104816","39.2911872777732","39.9645696648074","40.6565408402882","41.3038118666352","41.5585225721412","41.9539766636068","42.4410877176657","42.4941519369606","42.5140884448877","42.4562085874498","42.6991375300611","42.3505825740257","41.9941306870324","42.2663358901447","42.2856854255993","42.3803816005821","42.7181210563841","42.8662844858292","43.3808033130049","43.5782017511267","43.8971083140861","",
"Barbados","BRB","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.7859786440355","47.2252891790354","47.2016864754843","47.4239429357167","47.6494502775126","47.7782338576706","48.854726917939","48.191933240612","48.2548434242334","48.3083446708886","48.3727117335686","48.4005468215995","48.4402461947707","48.4735089067789","48.583558112651","48.6608382821696","48.7555696169158","48.8361397814847","48.929072343326","49.0017934988938","49.2435068766143","49.1486502355075","48.9603722229911","49.3357194265596","49.7771450619337","49.3873506113368","49.4185858820643","49.4118177892084","49.3510590356016","49.3246198574626","",
"Brunei Darussalam","BRN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.8416966002685","33.0501774482589","33.681550697848","34.3459453271295","35.1026520077235","35.9470576628265","36.882866863101","37.9012556104767","38.9513211270694","39.9377860553585","40.7704695765091","41.2032120432992","41.2171801487327","41.1688681258745","41.1065637825541","41.0611081579334","41.1726329876213","41.2531460538319","41.3250645323636","41.3759700237383","41.4387503138863","41.5509182055611","41.6620428751576","41.7910744261351","41.944622490569","42.1183025816029","42.366896052155","42.6370555748949","42.0768929848343","41.5624452780107","",
"Bhutan","BTN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.8126067094273","40.8570126540326","40.921878681209","40.999739675338","41.0937106272574","41.201950619699","41.539066644714","41.9251960963355","42.32306982321","42.6872285222867","42.9859034943903","43.0893710067614","43.0947772737803","43.0555305455816","43.0208391258411","43.030535197637","43.1702556869434","43.3717352736419","43.6033817047386","43.8344152847429","43.397444452376","43.0478128687097","45.4961526994538","41.3528447684734","40.0427207961378","41.0795333918602","41.089712403608","41.0235556441026","40.9132980355023","40.7937452374242","",
"Botswana","BWA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.4583035404434","42.6164908314494","42.7554276689419","42.8959784693694","43.0786630314046","43.3136408791149","43.4305356198534","43.6126382410387","43.8120859831879","44.3147337936564","44.9654340699472","45.2217156793463","45.4988171981305","45.7901225389981","46.0903448358899","46.3850085079261","46.6767204287333","46.6147816532126","46.5991722763444","46.6503448414332","46.5241358165444","46.8029668353914","47.4265869556284","48.20209117876","48.4940513235039","48.675248965709","48.7624245567002","48.8016590308508","48.8285199433199","48.850480216778","",
"Central African Republic","CAF","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.0700929335529","46.0527968443422","46.0447102147776","46.0730621377061","46.1104471329735","46.1727108003844","46.163041160946","46.1765505818831","46.2017292358885","46.2359350617352","46.2601223732913","46.1881667140222","46.127077627886","46.0590338779459","46.021352269295","45.9856568024457","45.8908282474161","45.8141578769837","45.7526478316456","45.7246636242925","45.7200643803281","45.5952536665694","45.4991943064321","45.3794621809918","45.3319473698608","45.3208634360154","45.4066153465595","45.5268667056118","45.6540654793692","45.786796292701","",
"Canada","CAN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.0754611124904","44.4160365396449","44.588949725826","44.70747002343","44.7328305522584","44.924243770238","45.0215229190582","45.1305617031641","45.4030758339156","45.5096382528094","45.7026385754737","45.8504944472694","46.0709401960114","46.3301894821133","46.4486623813509","46.4192408180153","46.6740593393456","46.8559603879221","46.8007942554184","47.0320471698496","47.1342044913595","47.092992876452","47.2264634427111","47.3136274729582","47.1899157137796","47.0530941410076","47.1730727072703","47.2720671157327","47.3633609013342","47.2403161014984","",
"Central Europe and the Baltics","CEB","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.9002912226156","45.8663943588116","45.8607243789704","45.8216776740021","45.7996953569152","45.6640598290154","45.498178796821","45.5690266096817","45.6104223239657","45.7665533121686","45.9215776944186","46.017465066817","45.7657081634801","45.6817776454503","45.5354135093889","45.3804548825462","45.3305929091289","45.1428982334274","45.0237231893533","45.09274163815","45.1716413196817","45.2000667681558","45.2399051563192","45.1696736303309","45.1322927446126","45.0480926254609","44.9842820723196","45.0180631602292","45.0047634513174","44.8876661749011","",
"Switzerland","CHE","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.1650120087041","42.9265150800129","43.2869681173413","43.1920070780362","43.0571115258838","43.0168920777919","43.5913517577345","43.7478572700221","44.2518507417802","44.4096134012564","44.3102400372174","44.8914018704032","45.2623606203098","45.3244981880371","45.4123142889092","45.7165594831034","45.7335309027947","45.6204665037426","46.2126995751994","46.2657646870564","45.794571252452","45.8866262067106","46.0310327141205","46.1994760149472","46.4355111717214","46.4993243222188","46.5889579735835","46.4796765418006","46.6764218097493","46.8514788390996","",
"Channel Islands","CHI","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.7928537009185","41.7535049780848","41.9741123725504","41.8560907499313","41.8244306776993","42.0008030746286","42.4133471655748","42.6128513829757","42.6947303733292","42.9711996684854","43.0533827363799","43.5150452030765","44.6796931000611","45.0129525162071","45.0775300486283","44.6758200843926","44.3938072110314","43.9219188898813","44.0686367969495","44.6331352080316","44.7663042132118","43.9739575567815","44.0741839029333","44.1464913358732","44.1784375724872","44.2631279712582","44.3860722296187","44.5379847538531","44.6290026802088","44.7411012656754","",
"Chile","CHL","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.3231591097003","31.6642286746458","32.1785112569783","32.5329370888698","32.8262401281032","33.2803556696529","33.678803058759","34.3806536867943","34.5377507743394","34.698393152356","34.9650455375609","34.6130609732466","34.6904603958815","35.6463423968844","36.6220242900414","37.1279364765576","37.3786473175621","37.940145917047","38.9859570451096","39.4328538586945","39.8060286579922","40.5754604104161","40.7995380769557","41.0703266125865","41.3932873715595","41.3156800354811","41.5815677778971","41.8767006172039","42.2243855548533","42.4429356225684","",
"China","CHN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.174142455267","45.1695160271608","45.1506647364604","45.1339545204905","45.1160907540965","45.101462213155","45.0903355665338","45.0849582700757","45.0795612168737","45.0820879980586","45.092067083728","45.0055046243445","44.9247113703791","44.8392401162624","44.7454642473624","44.634333098471","44.5234908680654","44.4166186385106","44.3052600421357","44.1980701221571","44.079056138679","44.0388557575396","44.0030275055501","43.9784050308975","43.9577737000049","43.9206950694526","43.8687870810856","43.7997292462391","43.7188299279786","43.6343552927191","",
"Cote d'Ivoire","CIV","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.0673662624536","33.1856830211139","33.3267794191707","33.4944223932739","33.69042637553","33.9063534052193","34.046774592269","34.1993238924478","34.3655764203799","34.548848860085","34.7496162691936","34.9700834178271","35.1961925437855","35.4440894190014","35.6904007567443","35.9547805415098","36.2184935673834","36.4932656786787","36.7741133239181","37.0609370931235","37.3490512544719","37.6674489020204","37.9792081951483","38.3085754054801","38.6413628626414","38.9851112050778","39.3483903739236","40.5430201795267","40.7808427344709","41.0169742995967","",
"Cameroon","CMR","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.1115998935571","48.0661899254621","48.036174504835","48.0059775818037","48.0215495639633","48.0500525454128","48.0818239381494","48.1318644770071","48.1932786818879","48.2643659821574","48.3262765900269","48.3420857813847","48.3617228060892","48.3852830678567","48.4010738080092","48.4107473413392","48.392984270064","48.3804413633748","47.9223283877372","47.4351255815326","46.8972055732284","46.8867313800328","46.8905402177898","46.9010680431659","46.9167801277262","46.9555424422548","46.9874642715476","47.0172562941669","47.0710197073052","47.1302429520114","",
"Congo, Dem. Rep.","COD","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.3410294958171","51.1509476266014","50.9561107820814","50.7708199719984","50.6716522124824","50.6358386149576","50.5245484635852","50.418644607265","50.3604449908707","50.3098052748469","50.2396806791351","50.1523331294735","50.0881074739159","50.0598492492967","50.0377297498253","50.0074926210496","49.8070007621614","49.5844076357522","49.3547364045684","49.1266748891021","48.8709503081419","48.6262847608007","48.3662594190347","48.3560605156981","48.3602319422609","48.3716162837683","48.3484977651747","48.370442924816","48.4141250771488","48.4651109758326","",
"Congo, Rep.","COG","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.4906692763771","49.5798099925263","49.6807168150183","49.7573457952712","49.8021597845158","49.8792519074178","49.9192384866164","49.905400001076","49.9034683735332","49.8616223408489","49.8680653202356","49.8056132083998","49.7561718755951","49.6699648070581","49.6069056801844","49.5455507547036","49.5013038525001","49.4033330410848","49.3438847891538","49.3025379628786","49.2861377120804","49.1649318485683","49.0722670409003","49.009098361269","48.996009325159","48.9643253742961","48.9508502437394","48.9674034193746","49.0271402678719","49.0873797260856","",
"Colombia","COL","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.2691501044104","39.4017371150272","39.6109885759415","39.8517394753168","40.128765530376","40.3998512736409","40.5514780492023","40.7826809687784","40.9193888904895","40.8903458120737","41.0854608155262","41.226838995988","41.45352307185","41.8471228094355","41.4104850672724","41.0888138408302","40.8799347761376","40.6848007751534","40.7769751144648","41.7975301158538","42.2976634539801","42.4765050797116","42.9580649451504","43.0986046140164","43.0525844269901","43.2566977537134","43.2084685551976","43.1682078199963","42.9411801027794","42.677435187388","",
